Column Name,Identified Column,Year
DDL05ARE1318R,False,2017-2018
Approaches Grade Level Grade 5 All Students STAAR Mathematics Rate,True,2017-2018
Meets Grade Level Grade 5 All Students STAAR Mathematics Rate,True,2017-2018
Masters Grade Level Grade 5 All Students STAAR Mathematics Rate,True,2017-2018
DDB05AMA1S18R,False,2017-2018
DDB05AMA1218R,False,2017-2018
DDB05AMA1318R,False,2017-2018
DDW05AMA1S18R,False,2017-2018
DDW05AMA1218R,False,2017-2018
DDW05AMA1318R,False,2017-2018
DDH05AMA1S18R,False,2017-2018
DDH05AMA1218R,False,2017-2018
DDH05AMA1318R,False,2017-2018
DDI05AMA1S18R,False,2017-2018
DDI05AMA1218R,False,2017-2018
DDI05AMA1318R,False,2017-2018
DD205AMA1S18R,False,2017-2018
DD205AMA1218R,False,2017-2018
DD205AMA1318R,False,2017-2018
DD305AMA1S18R,False,2017-2018
DD305AMA1218R,False,2017-2018
DD305AMA1318R,False,2017-2018
DD405AMA1S18R,False,2017-2018
DD405AMA1218R,False,2017-2018
DD405AMA1318R,False,2017-2018
DDF05AMA1S18R,False,2017-2018
DDF05AMA1218R,False,2017-2018
DDF05AMA1318R,False,2017-2018
DDM05AMA1S18R,False,2017-2018
DDM05AMA1218R,False,2017-2018
DDM05AMA1318R,False,2017-2018
DDE05AMA1S18R,False,2017-2018
DDE05AMA1218R,False,2017-2018
DDE05AMA1318R,False,2017-2018
DDS05AMA1S18R,False,2017-2018
DDS05AMA1218R,False,2017-2018
DDS05AMA1318R,False,2017-2018
DDR05AMA1S18R,False,2017-2018
DDR05AMA1218R,False,2017-2018
DDR05AMA1318R,False,2017-2018
DDL05AMA1S18R,False,2017-2018
DDL05AMA1218R,False,2017-2018
DDL05AMA1318R,False,2017-2018
Approaches Grade Level Grade 5 All Students STAAR Science Rate,True,2017-2018
Meets Grade Level Grade 5 All Students STAAR Science Rate,True,2017-2018
Masters Grade Level Grade 5 All Students STAAR Science Rate,True,2017-2018
DDB05ASC1S18R,False,2017-2018
DDB05ASC1218R,False,2017-2018
DDB05ASC1318R,False,2017-2018
DDW05ASC1S18R,False,2017-2018
DDW05ASC1218R,False,2017-2018
DDW05ASC1318R,False,2017-2018
DDH05ASC1S18R,False,2017-2018
DDH05ASC1218R,False,2017-2018
DDH05ASC1318R,False,2017-2018
DDI05ASC1S18R,False,2017-2018
DDI05ASC1218R,False,2017-2018
DDI05ASC1318R,False,2017-2018
DD205ASC1S18R,False,2017-2018
DD205ASC1218R,False,2017-2018
DD205ASC1318R,False,2017-2018
DD305ASC1S18R,False,2017-2018
DD305ASC1218R,False,2017-2018
DD305ASC1318R,False,2017-2018
DD405ASC1S18R,False,2017-2018
DD405ASC1218R,False,2017-2018
DD405ASC1318R,False,2017-2018
DDF05ASC1S18R,False,2017-2018
DDF05ASC1218R,False,2017-2018
DDF05ASC1318R,False,2017-2018
DDM05ASC1S18R,False,2017-2018
DDM05ASC1218R,False,2017-2018
DDM05ASC1318R,False,2017-2018
DDE05ASC1S18R,False,2017-2018
DDE05ASC1218R,False,2017-2018
DDE05ASC1318R,False,2017-2018
DDS05ASC1S18R,False,2017-2018
DDS05ASC1218R,False,2017-2018
DDS05ASC1318R,False,2017-2018
DDR05ASC1S18R,False,2017-2018
DDR05ASC1218R,False,2017-2018
DDR05ASC1318R,False,2017-2018
DDL05ASC1S18R,False,2017-2018
DDL05ASC1218R,False,2017-2018
DDL05ASC1318R,False,2017-2018
DDA03ARE1017D,False,2017-2018
DDA03ARE1S17N,False,2017-2018
DDA03ARE1217N,False,2017-2018
DDA03ARE1317N,False,2017-2018
DDB03ARE1017D,False,2017-2018
DDB03ARE1S17N,False,2017-2018
DDB03ARE1217N,False,2017-2018
DDB03ARE1317N,False,2017-2018
DDW03ARE1017D,False,2017-2018
DDW03ARE1S17N,False,2017-2018
DDW03ARE1217N,False,2017-2018
DDW03ARE1317N,False,2017-2018
DDH03ARE1017D,False,2017-2018
DDH03ARE1S17N,False,2017-2018
DDH03ARE1217N,False,2017-2018
DDH03ARE1317N,False,2017-2018
DDI03ARE1017D,False,2017-2018
DDI03ARE1S17N,False,2017-2018
DDI03ARE1217N,False,2017-2018
DDI03ARE1317N,False,2017-2018
DD203ARE1017D,False,2017-2018
DD203ARE1S17N,False,2017-2018
DD203ARE1217N,False,2017-2018
DD203ARE1317N,False,2017-2018
DD303ARE1017D,False,2017-2018
DD303ARE1S17N,False,2017-2018
DD303ARE1217N,False,2017-2018
DD303ARE1317N,False,2017-2018
DD403ARE1017D,False,2017-2018
DD403ARE1S17N,False,2017-2018
DD403ARE1217N,False,2017-2018
DD403ARE1317N,False,2017-2018
DDF03ARE1017D,False,2017-2018
DDF03ARE1S17N,False,2017-2018
DDF03ARE1217N,False,2017-2018
DDF03ARE1317N,False,2017-2018
DDM03ARE1017D,False,2017-2018
DDM03ARE1S17N,False,2017-2018
DDM03ARE1217N,False,2017-2018
DDM03ARE1317N,False,2017-2018
DDE03ARE1017D,False,2017-2018
DDE03ARE1S17N,False,2017-2018
DDE03ARE1217N,False,2017-2018
DDE03ARE1317N,False,2017-2018
DDS03ARE1017D,False,2017-2018
DDS03ARE1S17N,False,2017-2018
DDS03ARE1217N,False,2017-2018
DDS03ARE1317N,False,2017-2018
DDR03ARE1017D,False,2017-2018
DDR03ARE1S17N,False,2017-2018
DDR03ARE1217N,False,2017-2018
DDR03ARE1317N,False,2017-2018
DDL03ARE1017D,False,2017-2018
DDL03ARE1S17N,False,2017-2018
DDL03ARE1217N,False,2017-2018
DDL03ARE1317N,False,2017-2018
DDA04ARE1017D,False,2017-2018
DDA04ARE1S17N,False,2017-2018
DDA04ARE1217N,False,2017-2018
DDA04ARE1317N,False,2017-2018
DDB04ARE1017D,False,2017-2018
DDB04ARE1S17N,False,2017-2018
DDB04ARE1217N,False,2017-2018
DDB04ARE1317N,False,2017-2018
DDW04ARE1017D,False,2017-2018
DDW04ARE1S17N,False,2017-2018
DDW04ARE1217N,False,2017-2018
DDW04ARE1317N,False,2017-2018
DDH04ARE1017D,False,2017-2018
DDH04ARE1S17N,False,2017-2018
DDH04ARE1217N,False,2017-2018
DDH04ARE1317N,False,2017-2018
DDI04ARE1017D,False,2017-2018
DDI04ARE1S17N,False,2017-2018
DDI04ARE1217N,False,2017-2018
DDI04ARE1317N,False,2017-2018
DD204ARE1017D,False,2017-2018
DD204ARE1S17N,False,2017-2018
DD204ARE1217N,False,2017-2018
DD204ARE1317N,False,2017-2018
DD304ARE1017D,False,2017-2018
DD304ARE1S17N,False,2017-2018
DD304ARE1217N,False,2017-2018
DD304ARE1317N,False,2017-2018
DD404ARE1017D,False,2017-2018
DD404ARE1S17N,False,2017-2018
DD404ARE1217N,False,2017-2018
DD404ARE1317N,False,2017-2018
DDF04ARE1017D,False,2017-2018
DDF04ARE1S17N,False,2017-2018
DDF04ARE1217N,False,2017-2018
DDF04ARE1317N,False,2017-2018
DDM04ARE1017D,False,2017-2018
DDM04ARE1S17N,False,2017-2018
DDM04ARE1217N,False,2017-2018
DDM04ARE1317N,False,2017-2018
DDE04ARE1017D,False,2017-2018
DDE04ARE1S17N,False,2017-2018
DDE04ARE1217N,False,2017-2018
DDE04ARE1317N,False,2017-2018
DDS04ARE1017D,False,2017-2018
DDS04ARE1S17N,False,2017-2018
DDS04ARE1217N,False,2017-2018
DDS04ARE1317N,False,2017-2018
DDR04ARE1017D,False,2017-2018
DDR04ARE1S17N,False,2017-2018
DDR04ARE1217N,False,2017-2018
DDR04ARE1317N,False,2017-2018
DDL04ARE1017D,False,2017-2018
DDL04ARE1S17N,False,2017-2018
DDL04ARE1217N,False,2017-2018
DDL04ARE1317N,False,2017-2018
DDA05ARE1017D,False,2017-2018
DDA05ARE1S17N,False,2017-2018
DDA05ARE1217N,False,2017-2018
DDA05ARE1317N,False,2017-2018
DDB05ARE1017D,False,2017-2018
DDB05ARE1S17N,False,2017-2018
DDB05ARE1217N,False,2017-2018
DDB05ARE1317N,False,2017-2018
DDW05ARE1017D,False,2017-2018
DDW05ARE1S17N,False,2017-2018
DDW05ARE1217N,False,2017-2018
DDW05ARE1317N,False,2017-2018
DDH05ARE1017D,False,2017-2018
DDH05ARE1S17N,False,2017-2018
DDH05ARE1217N,False,2017-2018
DDH05ARE1317N,False,2017-2018
DDI05ARE1017D,False,2017-2018
DDI05ARE1S17N,False,2017-2018
DDI05ARE1217N,False,2017-2018
DDI05ARE1317N,False,2017-2018
DD205ARE1017D,False,2017-2018
DD205ARE1S17N,False,2017-2018
DD205ARE1217N,False,2017-2018
DD205ARE1317N,False,2017-2018
DD305ARE1017D,False,2017-2018
DD305ARE1S17N,False,2017-2018
DD305ARE1217N,False,2017-2018
DD305ARE1317N,False,2017-2018
DD405ARE1017D,False,2017-2018
DD405ARE1S17N,False,2017-2018
DD405ARE1217N,False,2017-2018
DD405ARE1317N,False,2017-2018
DDF05ARE1017D,False,2017-2018
DDF05ARE1S17N,False,2017-2018
DDF05ARE1217N,False,2017-2018
DDF05ARE1317N,False,2017-2018
DDM05ARE1017D,False,2017-2018
DDM05ARE1S17N,False,2017-2018
DDM05ARE1217N,False,2017-2018
DDM05ARE1317N,False,2017-2018
DDE05ARE1017D,False,2017-2018
DDE05ARE1S17N,False,2017-2018
DDE05ARE1217N,False,2017-2018
DDE05ARE1317N,False,2017-2018
DDS05ARE1017D,False,2017-2018
DDS05ARE1S17N,False,2017-2018
DDS05ARE1217N,False,2017-2018
DDS05ARE1317N,False,2017-2018
DDR05ARE1017D,False,2017-2018
DDR05ARE1S17N,False,2017-2018
DDR05ARE1217N,False,2017-2018
DDR05ARE1317N,False,2017-2018
DDL05ARE1017D,False,2017-2018
DDL05ARE1S17N,False,2017-2018
DDL05ARE1217N,False,2017-2018
DDL05ARE1317N,False,2017-2018
DDA03AMA1017D,False,2017-2018
DDA03AMA1S17N,False,2017-2018
DDA03AMA1217N,False,2017-2018
DDA03AMA1317N,False,2017-2018
DDB03AMA1017D,False,2017-2018
DDB03AMA1S17N,False,2017-2018
DDB03AMA1217N,False,2017-2018
DDB03AMA1317N,False,2017-2018
DDW03AMA1017D,False,2017-2018
DDW03AMA1S17N,False,2017-2018
DDW03AMA1217N,False,2017-2018
DDW03AMA1317N,False,2017-2018
DDH03AMA1017D,False,2017-2018
DDH03AMA1S17N,False,2017-2018
DDH03AMA1217N,False,2017-2018
DDH03AMA1317N,False,2017-2018
DDI03AMA1017D,False,2017-2018
DDI03AMA1S17N,False,2017-2018
DDI03AMA1217N,False,2017-2018
DDI03AMA1317N,False,2017-2018
DD203AMA1017D,False,2017-2018
DD203AMA1S17N,False,2017-2018
DD203AMA1217N,False,2017-2018
DD203AMA1317N,False,2017-2018
DD303AMA1017D,False,2017-2018
DD303AMA1S17N,False,2017-2018
DD303AMA1217N,False,2017-2018
DD303AMA1317N,False,2017-2018
DD403AMA1017D,False,2017-2018
DD403AMA1S17N,False,2017-2018
DD403AMA1217N,False,2017-2018
DD403AMA1317N,False,2017-2018
DDF03AMA1017D,False,2017-2018
DDF03AMA1S17N,False,2017-2018
DDF03AMA1217N,False,2017-2018
DDF03AMA1317N,False,2017-2018
DDM03AMA1017D,False,2017-2018
DDM03AMA1S17N,False,2017-2018
DDM03AMA1217N,False,2017-2018
DDM03AMA1317N,False,2017-2018
DDE03AMA1017D,False,2017-2018
DDE03AMA1S17N,False,2017-2018
DDE03AMA1217N,False,2017-2018
DDE03AMA1317N,False,2017-2018
DDS03AMA1017D,False,2017-2018
DDS03AMA1S17N,False,2017-2018
DDS03AMA1217N,False,2017-2018
DDS03AMA1317N,False,2017-2018
DDR03AMA1017D,False,2017-2018
DDR03AMA1S17N,False,2017-2018
DDR03AMA1217N,False,2017-2018
DDR03AMA1317N,False,2017-2018
DDL03AMA1017D,False,2017-2018
DDL03AMA1S17N,False,2017-2018
DDL03AMA1217N,False,2017-2018
DDL03AMA1317N,False,2017-2018
DDA04AMA1017D,False,2017-2018
DDA04AMA1S17N,False,2017-2018
DDA04AMA1217N,False,2017-2018
DDA04AMA1317N,False,2017-2018
DDB04AMA1017D,False,2017-2018
DDB04AMA1S17N,False,2017-2018
DDB04AMA1217N,False,2017-2018
DDB04AMA1317N,False,2017-2018
DDW04AMA1017D,False,2017-2018
DDW04AMA1S17N,False,2017-2018
DDW04AMA1217N,False,2017-2018
DDW04AMA1317N,False,2017-2018
DDH04AMA1017D,False,2017-2018
DDH04AMA1S17N,False,2017-2018
DDH04AMA1217N,False,2017-2018
DDH04AMA1317N,False,2017-2018
DDI04AMA1017D,False,2017-2018
DDI04AMA1S17N,False,2017-2018
DDI04AMA1217N,False,2017-2018
DDI04AMA1317N,False,2017-2018
DD204AMA1017D,False,2017-2018
DD204AMA1S17N,False,2017-2018
DD204AMA1217N,False,2017-2018
DD204AMA1317N,False,2017-2018
DD304AMA1017D,False,2017-2018
DD304AMA1S17N,False,2017-2018
DD304AMA1217N,False,2017-2018
DD304AMA1317N,False,2017-2018
DD404AMA1017D,False,2017-2018
DD404AMA1S17N,False,2017-2018
DD404AMA1217N,False,2017-2018
DD404AMA1317N,False,2017-2018
DDF04AMA1017D,False,2017-2018
DDF04AMA1S17N,False,2017-2018
DDF04AMA1217N,False,2017-2018
DDF04AMA1317N,False,2017-2018
DDM04AMA1017D,False,2017-2018
DDM04AMA1S17N,False,2017-2018
DDM04AMA1217N,False,2017-2018
DDM04AMA1317N,False,2017-2018
DDE04AMA1017D,False,2017-2018
DDE04AMA1S17N,False,2017-2018
DDE04AMA1217N,False,2017-2018
DDE04AMA1317N,False,2017-2018
DDS04AMA1017D,False,2017-2018
DDS04AMA1S17N,False,2017-2018
DDS04AMA1217N,False,2017-2018
DDS04AMA1317N,False,2017-2018
DDR04AMA1017D,False,2017-2018
DDR04AMA1S17N,False,2017-2018
DDR04AMA1217N,False,2017-2018
DDR04AMA1317N,False,2017-2018
DDL04AMA1017D,False,2017-2018
DDL04AMA1S17N,False,2017-2018
DDL04AMA1217N,False,2017-2018
DDL04AMA1317N,False,2017-2018
DDA05AMA1017D,False,2017-2018
DDA05AMA1S17N,False,2017-2018
DDA05AMA1217N,False,2017-2018
DDA05AMA1317N,False,2017-2018
DDB05AMA1017D,False,2017-2018
DDB05AMA1S17N,False,2017-2018
DDB05AMA1217N,False,2017-2018
DDB05AMA1317N,False,2017-2018
DDW05AMA1017D,False,2017-2018
DDW05AMA1S17N,False,2017-2018
DDW05AMA1217N,False,2017-2018
DDW05AMA1317N,False,2017-2018
DDH05AMA1017D,False,2017-2018
DDH05AMA1S17N,False,2017-2018
DDH05AMA1217N,False,2017-2018
DDH05AMA1317N,False,2017-2018
DDI05AMA1017D,False,2017-2018
DDI05AMA1S17N,False,2017-2018
DDI05AMA1217N,False,2017-2018
DDI05AMA1317N,False,2017-2018
DD205AMA1017D,False,2017-2018
DD205AMA1S17N,False,2017-2018
DD205AMA1217N,False,2017-2018
DD205AMA1317N,False,2017-2018
DD305AMA1017D,False,2017-2018
DD305AMA1S17N,False,2017-2018
DD305AMA1217N,False,2017-2018
DD305AMA1317N,False,2017-2018
DD405AMA1017D,False,2017-2018
DD405AMA1S17N,False,2017-2018
DD405AMA1217N,False,2017-2018
DD405AMA1317N,False,2017-2018
DDF05AMA1017D,False,2017-2018
DDF05AMA1S17N,False,2017-2018
DDF05AMA1217N,False,2017-2018
DDF05AMA1317N,False,2017-2018
DDM05AMA1017D,False,2017-2018
DDM05AMA1S17N,False,2017-2018
DDM05AMA1217N,False,2017-2018
DDM05AMA1317N,False,2017-2018
DDE05AMA1017D,False,2017-2018
DDE05AMA1S17N,False,2017-2018
DDE05AMA1217N,False,2017-2018
DDE05AMA1317N,False,2017-2018
DDS05AMA1017D,False,2017-2018
DDS05AMA1S17N,False,2017-2018
DDS05AMA1217N,False,2017-2018
DDS05AMA1317N,False,2017-2018
DDR05AMA1017D,False,2017-2018
DDR05AMA1S17N,False,2017-2018
DDR05AMA1217N,False,2017-2018
DDR05AMA1317N,False,2017-2018
DDL05AMA1017D,False,2017-2018
DDL05AMA1S17N,False,2017-2018
DDL05AMA1217N,False,2017-2018
DDL05AMA1317N,False,2017-2018
DDA04AWR1017D,False,2017-2018
DDA04AWR1S17N,False,2017-2018
DDA04AWR1217N,False,2017-2018
DDA04AWR1317N,False,2017-2018
DDB04AWR1017D,False,2017-2018
DDB04AWR1S17N,False,2017-2018
DDB04AWR1217N,False,2017-2018
DDB04AWR1317N,False,2017-2018
DDW04AWR1017D,False,2017-2018
DDW04AWR1S17N,False,2017-2018
DDW04AWR1217N,False,2017-2018
DDW04AWR1317N,False,2017-2018
DDH04AWR1017D,False,2017-2018
DDH04AWR1S17N,False,2017-2018
DDH04AWR1217N,False,2017-2018
DDH04AWR1317N,False,2017-2018
DDI04AWR1017D,False,2017-2018
DDI04AWR1S17N,False,2017-2018
DDI04AWR1217N,False,2017-2018
DDI04AWR1317N,False,2017-2018
DD204AWR1017D,False,2017-2018
DD204AWR1S17N,False,2017-2018
DD204AWR1217N,False,2017-2018
DD204AWR1317N,False,2017-2018
DD304AWR1017D,False,2017-2018
DD304AWR1S17N,False,2017-2018
DD304AWR1217N,False,2017-2018
DD304AWR1317N,False,2017-2018
DD404AWR1017D,False,2017-2018
DD404AWR1S17N,False,2017-2018
DD404AWR1217N,False,2017-2018
DD404AWR1317N,False,2017-2018
DDF04AWR1017D,False,2017-2018
DDF04AWR1S17N,False,2017-2018
DDF04AWR1217N,False,2017-2018
DDF04AWR1317N,False,2017-2018
DDM04AWR1017D,False,2017-2018
DDM04AWR1S17N,False,2017-2018
DDM04AWR1217N,False,2017-2018
DDM04AWR1317N,False,2017-2018
DDE04AWR1017D,False,2017-2018
DDE04AWR1S17N,False,2017-2018
DDE04AWR1217N,False,2017-2018
DDE04AWR1317N,False,2017-2018
DDS04AWR1017D,False,2017-2018
DDS04AWR1S17N,False,2017-2018
DDS04AWR1217N,False,2017-2018
DDS04AWR1317N,False,2017-2018
DDR04AWR1017D,False,2017-2018
DDR04AWR1S17N,False,2017-2018
DDR04AWR1217N,False,2017-2018
DDR04AWR1317N,False,2017-2018
DDL04AWR1017D,False,2017-2018
DDL04AWR1S17N,False,2017-2018
DDL04AWR1217N,False,2017-2018
DDL04AWR1317N,False,2017-2018
DDA05ASC1017D,False,2017-2018
DDA05ASC1S17N,False,2017-2018
DDA05ASC1217N,False,2017-2018
DDA05ASC1317N,False,2017-2018
DDB05ASC1017D,False,2017-2018
DDB05ASC1S17N,False,2017-2018
DDB05ASC1217N,False,2017-2018
DDB05ASC1317N,False,2017-2018
DDW05ASC1017D,False,2017-2018
DDW05ASC1S17N,False,2017-2018
DDW05ASC1217N,False,2017-2018
DDW05ASC1317N,False,2017-2018
DDH05ASC1017D,False,2017-2018
DDH05ASC1S17N,False,2017-2018
DDH05ASC1217N,False,2017-2018
DDH05ASC1317N,False,2017-2018
DDI05ASC1017D,False,2017-2018
DDI05ASC1S17N,False,2017-2018
DDI05ASC1217N,False,2017-2018
DDI05ASC1317N,False,2017-2018
DD205ASC1017D,False,2017-2018
DD205ASC1S17N,False,2017-2018
DD205ASC1217N,False,2017-2018
DD205ASC1317N,False,2017-2018
DD305ASC1017D,False,2017-2018
DD305ASC1S17N,False,2017-2018
DD305ASC1217N,False,2017-2018
DD305ASC1317N,False,2017-2018
DD405ASC1017D,False,2017-2018
DD405ASC1S17N,False,2017-2018
DD405ASC1217N,False,2017-2018
DD405ASC1317N,False,2017-2018
DDF05ASC1017D,False,2017-2018
DDF05ASC1S17N,False,2017-2018
DDF05ASC1217N,False,2017-2018
DDF05ASC1317N,False,2017-2018
DDM05ASC1017D,False,2017-2018
DDM05ASC1S17N,False,2017-2018
DDM05ASC1217N,False,2017-2018
DDM05ASC1317N,False,2017-2018
DDE05ASC1017D,False,2017-2018
DDE05ASC1S17N,False,2017-2018
DDE05ASC1217N,False,2017-2018
DDE05ASC1317N,False,2017-2018
DDS05ASC1017D,False,2017-2018
DDS05ASC1S17N,False,2017-2018
DDS05ASC1217N,False,2017-2018
DDS05ASC1317N,False,2017-2018
DDR05ASC1017D,False,2017-2018
DDR05ASC1S17N,False,2017-2018
DDR05ASC1217N,False,2017-2018
DDR05ASC1317N,False,2017-2018
DDL05ASC1017D,False,2017-2018
DDL05ASC1S17N,False,2017-2018
DDL05ASC1217N,False,2017-2018
DDL05ASC1317N,False,2017-2018
DDA03ARE1S17R,False,2017-2018
DDA03ARE1217R,False,2017-2018
DDA03ARE1317R,False,2017-2018
DDB03ARE1S17R,False,2017-2018
DDB03ARE1217R,False,2017-2018
DDB03ARE1317R,False,2017-2018
DDW03ARE1S17R,False,2017-2018
DDW03ARE1217R,False,2017-2018
DDW03ARE1317R,False,2017-2018
DDH03ARE1S17R,False,2017-2018
DDH03ARE1217R,False,2017-2018
DDH03ARE1317R,False,2017-2018
DDI03ARE1S17R,False,2017-2018
DDI03ARE1217R,False,2017-2018
DDI03ARE1317R,False,2017-2018
DD203ARE1S17R,False,2017-2018
DD203ARE1217R,False,2017-2018
DD203ARE1317R,False,2017-2018
DD303ARE1S17R,False,2017-2018
DD303ARE1217R,False,2017-2018
DD303ARE1317R,False,2017-2018
DD403ARE1S17R,False,2017-2018
DD403ARE1217R,False,2017-2018
DD403ARE1317R,False,2017-2018
DDF03ARE1S17R,False,2017-2018
DDF03ARE1217R,False,2017-2018
DDF03ARE1317R,False,2017-2018
DDM03ARE1S17R,False,2017-2018
DDM03ARE1217R,False,2017-2018
DDM03ARE1317R,False,2017-2018
DDE03ARE1S17R,False,2017-2018
DDE03ARE1217R,False,2017-2018
DDE03ARE1317R,False,2017-2018
DDS03ARE1S17R,False,2017-2018
DDS03ARE1217R,False,2017-2018
DDS03ARE1317R,False,2017-2018
DDR03ARE1S17R,False,2017-2018
DDR03ARE1217R,False,2017-2018
DDR03ARE1317R,False,2017-2018
DDL03ARE1S17R,False,2017-2018
DDL03ARE1217R,False,2017-2018
DDL03ARE1317R,False,2017-2018
DDA03AMA1S17R,False,2017-2018
DDA03AMA1217R,False,2017-2018
DDA03AMA1317R,False,2017-2018
DDB03AMA1S17R,False,2017-2018
DDB03AMA1217R,False,2017-2018
DDB03AMA1317R,False,2017-2018
DDW03AMA1S17R,False,2017-2018
DDW03AMA1217R,False,2017-2018
DDW03AMA1317R,False,2017-2018
DDH03AMA1S17R,False,2017-2018
DDH03AMA1217R,False,2017-2018
DDH03AMA1317R,False,2017-2018
DDI03AMA1S17R,False,2017-2018
DDI03AMA1217R,False,2017-2018
DDI03AMA1317R,False,2017-2018
DD203AMA1S17R,False,2017-2018
DD203AMA1217R,False,2017-2018
DD203AMA1317R,False,2017-2018
DD303AMA1S17R,False,2017-2018
DD303AMA1217R,False,2017-2018
DD303AMA1317R,False,2017-2018
DD403AMA1S17R,False,2017-2018
DD403AMA1217R,False,2017-2018
DD403AMA1317R,False,2017-2018
DDF03AMA1S17R,False,2017-2018
DDF03AMA1217R,False,2017-2018
DDF03AMA1317R,False,2017-2018
DDM03AMA1S17R,False,2017-2018
DDM03AMA1217R,False,2017-2018
DDM03AMA1317R,False,2017-2018
DDE03AMA1S17R,False,2017-2018
DDE03AMA1217R,False,2017-2018
DDE03AMA1317R,False,2017-2018
DDS03AMA1S17R,False,2017-2018
DDS03AMA1217R,False,2017-2018
DDS03AMA1317R,False,2017-2018
DDR03AMA1S17R,False,2017-2018
DDR03AMA1217R,False,2017-2018
DDR03AMA1317R,False,2017-2018
DDL03AMA1S17R,False,2017-2018
DDL03AMA1217R,False,2017-2018
DDL03AMA1317R,False,2017-2018
DDA04ARE1S17R,False,2017-2018
DDA04ARE1217R,False,2017-2018
DDA04ARE1317R,False,2017-2018
DDB04ARE1S17R,False,2017-2018
DDB04ARE1217R,False,2017-2018
DDB04ARE1317R,False,2017-2018
DDW04ARE1S17R,False,2017-2018
DDW04ARE1217R,False,2017-2018
DDW04ARE1317R,False,2017-2018
DDH04ARE1S17R,False,2017-2018
DDH04ARE1217R,False,2017-2018
DDH04ARE1317R,False,2017-2018
DDI04ARE1S17R,False,2017-2018
DDI04ARE1217R,False,2017-2018
DDI04ARE1317R,False,2017-2018
DD204ARE1S17R,False,2017-2018
DD204ARE1217R,False,2017-2018
DD204ARE1317R,False,2017-2018
DD304ARE1S17R,False,2017-2018
DD304ARE1217R,False,2017-2018
DD304ARE1317R,False,2017-2018
DD404ARE1S17R,False,2017-2018
DD404ARE1217R,False,2017-2018
DD404ARE1317R,False,2017-2018
DDF04ARE1S17R,False,2017-2018
DDF04ARE1217R,False,2017-2018
DDF04ARE1317R,False,2017-2018
DDM04ARE1S17R,False,2017-2018
DDM04ARE1217R,False,2017-2018
DDM04ARE1317R,False,2017-2018
DDE04ARE1S17R,False,2017-2018
DDE04ARE1217R,False,2017-2018
DDE04ARE1317R,False,2017-2018
DDS04ARE1S17R,False,2017-2018
DDS04ARE1217R,False,2017-2018
DDS04ARE1317R,False,2017-2018
DDR04ARE1S17R,False,2017-2018
DDR04ARE1217R,False,2017-2018
DDR04ARE1317R,False,2017-2018
DDL04ARE1S17R,False,2017-2018
DDL04ARE1217R,False,2017-2018
DDL04ARE1317R,False,2017-2018
DDA04AMA1S17R,False,2017-2018
DDA04AMA1217R,False,2017-2018
DDA04AMA1317R,False,2017-2018
DDB04AMA1S17R,False,2017-2018
DDB04AMA1217R,False,2017-2018
DDB04AMA1317R,False,2017-2018
DDW04AMA1S17R,False,2017-2018
DDW04AMA1217R,False,2017-2018
DDW04AMA1317R,False,2017-2018
DDH04AMA1S17R,False,2017-2018
DDH04AMA1217R,False,2017-2018
DDH04AMA1317R,False,2017-2018
DDI04AMA1S17R,False,2017-2018
DDI04AMA1217R,False,2017-2018
DDI04AMA1317R,False,2017-2018
DD204AMA1S17R,False,2017-2018
DD204AMA1217R,False,2017-2018
DD204AMA1317R,False,2017-2018
DD304AMA1S17R,False,2017-2018
DD304AMA1217R,False,2017-2018
DD304AMA1317R,False,2017-2018
DD404AMA1S17R,False,2017-2018
DD404AMA1217R,False,2017-2018
DD404AMA1317R,False,2017-2018
DDF04AMA1S17R,False,2017-2018
DDF04AMA1217R,False,2017-2018
DDF04AMA1317R,False,2017-2018
DDM04AMA1S17R,False,2017-2018
DDM04AMA1217R,False,2017-2018
DDM04AMA1317R,False,2017-2018
DDE04AMA1S17R,False,2017-2018
DDE04AMA1217R,False,2017-2018
DDE04AMA1317R,False,2017-2018
DDS04AMA1S17R,False,2017-2018
DDS04AMA1217R,False,2017-2018
DDS04AMA1317R,False,2017-2018
DDR04AMA1S17R,False,2017-2018
DDR04AMA1217R,False,2017-2018
DDR04AMA1317R,False,2017-2018
DDL04AMA1S17R,False,2017-2018
DDL04AMA1217R,False,2017-2018
DDL04AMA1317R,False,2017-2018
DDA04AWR1S17R,False,2017-2018
DDA04AWR1217R,False,2017-2018
DDA04AWR1317R,False,2017-2018
DDB04AWR1S17R,False,2017-2018
DDB04AWR1217R,False,2017-2018
DDB04AWR1317R,False,2017-2018
DDW04AWR1S17R,False,2017-2018
DDW04AWR1217R,False,2017-2018
DDW04AWR1317R,False,2017-2018
DDH04AWR1S17R,False,2017-2018
DDH04AWR1217R,False,2017-2018
DDH04AWR1317R,False,2017-2018
DDI04AWR1S17R,False,2017-2018
DDI04AWR1217R,False,2017-2018
DDI04AWR1317R,False,2017-2018
DD204AWR1S17R,False,2017-2018
DD204AWR1217R,False,2017-2018
DD204AWR1317R,False,2017-2018
DD304AWR1S17R,False,2017-2018
DD304AWR1217R,False,2017-2018
DD304AWR1317R,False,2017-2018
DD404AWR1S17R,False,2017-2018
DD404AWR1217R,False,2017-2018
DD404AWR1317R,False,2017-2018
DDF04AWR1S17R,False,2017-2018
DDF04AWR1217R,False,2017-2018
DDF04AWR1317R,False,2017-2018
